T_amb,P_pv,P_wind,P_load,Qdot_load
274.5,7922880.0,8755450.0,7972897.04,10478936.27
274.42,5057910.0,4150300.0,9137956.6,10441358.15
274.18,1344060.0,2692450.0,7689202.37,10565899.88
274.16,35370.0,0.0,4836439.7,11308679.06
274.13,0.0,1483650.0,2384541.29,13313086.59
274.28,0.0,581950.0,1939795.56,16172059.35
274.32,0.0,6140700.0,968392.68,17617980.84
274.34,0.0,4150300.0,1029957.88,16090960.86
274.55,0.0,4150300.0,659086.41,13133966.62
274.51,0.0,16694650.0,792638.29,11028460.72
274.52,0.0,11890150.0,1109882.36,9967641.28
274.11,0.0,6140700.0,367801.65,9918193.0
274.11,0.0,16694650.0,838923.95,9867721.35
274.0,0.0,6140700.0,487703.28,9828820.94
273.84,0.0,8755450.0,690499.86,10090419.96
273.94,0.0,4150300.0,483252.54,12149747.27
273.86,0.0,8755450.0,893236.84,16288637.31
273.72,0.0,8755450.0,3439931.95,16265780.28
273.64,530550.0,16694650.0,10896007.17,12099198.08
274.23,2122200.0,8755450.0,13033492.89,10009761.03
274.82,4067550.0,6140700.0,12872034.5,9710360.01
275.6,7215480.0,6140700.0,12575851.94,9713656.32
276.13,9479150.0,4150300.0,11739560.68,9730067.07
276.72,7533810.0,8755450.0,9131687.82,9754375.23
277.0,7922880.0,8755450.0,7972897.04,9780478.31
276.71,5057910.0,4150300.0,9137956.6,9833229.4
275.91,1344060.0,2692450.0,7689202.37,10050298.12
275.48,35370.0,0.0,4836439.7,10877472.48
275.17,0.0,1483650.0,2384541.29,12980560.82
274.22,0.0,581950.0,1939795.56,15932939.69
273.96,0.0,6140700.0,968392.68,17451168.51
273.77,0.0,4150300.0,1029957.88,15991840.49
273.67,0.0,4150300.0,659086.41,13092428.37
273.75,0.0,16694650.0,792638.29,11039889.23
273.42,0.0,6140700.0,719538.93,10039728.82
273.03,0.0,8755450.0,1249077.14,10047862.66
272.91,0.0,1483650.0,872811.14,10058489.61
272.52,0.0,4150300.0,835983.29,10077830.66
272.5,0.0,4150300.0,642396.15,10393055.77
272.0,0.0,4150300.0,740054.04,12499635.59
271.98,0.0,8755450.0,789330.04,16694349.52
272.38,0.0,6140700.0,3549282.95,16743799.82
272.3,106110.0,11890150.0,10743678.75,12611942.71
273.7,848880.0,4150300.0,12741244.46,10563384.57
274.46,1839240.0,6140700.0,12655230.02,10316071.2
275.1,2582010.0,4150300.0,12656233.42,10358488.19
275.76,2864970.0,4150300.0,11450550.96,10419953.64
276.25,2652750.0,8755450.0,8706006.74,10475690.22
276.85,1945350.0,8755450.0,7938274.69,10528386.57
276.56,954990.0,8755450.0,9061260.89,10593884.84
275.49,141480.0,6140700.0,7577476.99,10815349.15
274.26,0.0,4150300.0,4790412.34,11645380.64
272.92,0.0,4150300.0,2440652.36,13724073.49
272.58,0.0,6140700.0,1884826.99,16653815.12
271.74,0.0,4150300.0,1158443.07,18166549.46
270.83,0.0,2692450.0,611648.32,16697990.72
271.01,0.0,1483650.0,434056.02,13828248.78
270.94,0.0,2692450.0,1138255.8,11816368.77
270.89,0.0,6140700.0,920328.7,10852691.7
270.74,0.0,8755450.0,763241.58,10914671.41
271.13,0.0,1483650.0,576459.69,10982660.7
270.84,0.0,4150300.0,859160.89,11080243.11
271.03,0.0,4150300.0,439639.31,11469973.34
271.17,0.0,4150300.0,725281.17,13633915.5
271.13,0.0,8755450.0,836807.87,17853024.91
271.29,0.0,6140700.0,3357295.29,17884892.87
271.38,106110.0,11890150.0,10660108.24,13753695.1
271.82,848880.0,4150300.0,13081586.66,11678763.48
272.25,1839240.0,6140700.0,12596456.46,11375186.65
272.94,2582010.0,4150300.0,12269456.54,11377823.63
272.94,2864970.0,4150300.0,11273495.13,11395992.6
273.17,2652750.0,8755450.0,8678845.33,11412168.94
273.14,1945350.0,8755450.0,8390451.56,11429700.63
273.02,954990.0,8755450.0,9068314.51,11490803.33
272.46,141480.0,6140700.0,7793983.42,11710948.96
271.93,0.0,4150300.0,5119796.59,12546694.7
271.47,0.0,4150300.0,2798022.59,14653519.28
270.91,0.0,6140700.0,1694478.56,17601502.58
270.72,0.0,4150300.0,1299455.89,19122588.52
270.45,0.0,2692450.0,1014489.58,17655128.68
270.16,0.0,1483650.0,842103.05,14759013.25
270.1,0.0,2692450.0,798062.62,12707792.78
270.16,0.0,6140700.0,657089.54,11700599.44
270.05,0.0,2692450.0,937058.7,11690052.06
269.55,0.0,4150300.0,363579.41,11678701.09
269.22,0.0,4150300.0,865906.54,11683536.72
269.3,0.0,1483650.0,1042922.63,11985355.31
269.06,0.0,4150300.0,559779.37,14072155.01
269.45,0.0,8755450.0,1128410.54,18230165.83
269.82,0.0,6140700.0,1064798.79,18220715.33
270.41,176850.0,1483650.0,644651.32,14038968.37
271.14,1733130.0,0.0,1097523.62,11925575.4
271.83,2631130.0,0.0,1520572.02,11592767.96
272.76,0.0,0.0,1468782.54,11549031.54
273.42,7109370.0,6434150.0,1406243.74,11525002.93
273.7,0.0,7442050.0,861743.91,11511069.53
273.65,0.0,0.0,928544.68,11490139.88
273.48,3360150.0,0.0,1038471.9,11484869.29
272.94,601290.0,4150300.0,738563.84,11631388.93
272.38,0.0,8272300.0,685751.09,12386915.3
271.9,0.0,4150300.0,845162.93,14391542.6
271.54,0.0,4150300.0,1222829.72,17252273.6
271.45,0.0,1483650.0,1025914.46,18688524.81
271.4,0.0,2692450.0,532627.89,17152493.89
271.42,0.0,1483650.0,727566.15,14201213.91
271.18,0.0,581950.0,888567.54,12098125.57
270.8,0.0,6140700.0,878076.52,11052470.89
271.11,0.0,2692450.0,801430.48,11025440.08
270.99,0.0,4150300.0,955139.82,11002221.04
270.95,0.0,4150300.0,260050.13,10989034.78
271.22,0.0,1483650.0,519494.25,11271952.37
271.6,0.0,4150300.0,739467.89,13342268.64
271.74,0.0,8755450.0,1013426.57,17484894.92
272.21,0.0,6140700.0,1047601.87,17452147.84
272.56,176850.0,1483650.0,1028030.55,13251060.31
272.97,1733130.0,0.0,1248957.92,11126678.39
273.77,2631130.0,0.0,1608722.42,10800024.76
274.33,0.0,0.0,1631611.91,10775189.35
274.65,7109370.0,6434150.0,1479482.19,10759292.57
274.77,0.0,7442050.0,1050751.16,10744040.49
274.98,0.0,0.0,1244785.36,10749704.11
274.8,3360150.0,0.0,913801.62,10787949.78
274.17,601290.0,4150300.0,919553.8,10994908.67
273.53,0.0,8272300.0,1037836.08,11836588.45
273.39,0.0,4150300.0,744196.8,13940555.9
273.05,0.0,4150300.0,587060.0,16897989.7
272.68,0.0,1483650.0,950361.24,18410504.26
272.07,0.0,2692450.0,973767.34,16957330.05
271.82,0.0,1483650.0,682840.23,14077258.5
271.89,0.0,581950.0,851093.93,12044499.47
271.5,0.0,11890150.0,960087.29,11035108.34
270.96,0.0,6140700.0,755611.74,11031593.89
270.45,0.0,16694650.0,648843.76,11022880.28
269.93,0.0,6140700.0,496396.12,11033430.16
269.22,0.0,8755450.0,890524.67,11339204.77
269.62,0.0,4150300.0,691731.76,13430839.61
269.63,0.0,8755450.0,1073243.27,17582916.4
271.13,0.0,8755450.0,3330898.85,17577861.48
270.94,530550.0,16694650.0,10756335.53,13445784.59
271.56,2122200.0,8755450.0,13219847.58,11389534.19
272.51,4067550.0,6140700.0,12732819.86,11119803.35
274.25,7215480.0,6140700.0,12547399.02,11145956.68
274.81,9479150.0,4150300.0,11153742.52,11198191.42
275.18,7533810.0,8755450.0,8722309.54,11249532.41
275.23,7922880.0,8755450.0,8103706.95,11291459.58
275.08,5057910.0,4150300.0,8773304.25,11339815.09
274.43,1344060.0,2692450.0,7502023.11,11543916.85
274.25,35370.0,0.0,4897567.78,12336805.67
273.62,0.0,1483650.0,2761214.61,14390443.71
271.42,0.0,581950.0,1677500.19,17287218.47
270.81,0.0,6140700.0,1182822.77,18788084.74
270.15,0.0,4150300.0,654705.22,17291614.06
269.9,0.0,4150300.0,271226.65,14365388.89
269.5,0.0,16694650.0,497210.77,12287575.15
269.17,0.0,11890150.0,540764.4,11275546.67
269.16,0.0,6140700.0,575088.71,11282801.4
269.45,0.0,16694650.0,697195.84,11293428.34
269.04,0.0,6140700.0,603660.84,11320461.66
269.44,0.0,8755450.0,642068.31,11637445.01
269.93,0.0,4150300.0,841447.36,13736552.33
270.28,0.0,8755450.0,893137.49,17911705.92
270.58,0.0,8755450.0,3743019.1,17906651.01
271.29,530550.0,16694650.0,10484443.26,13697211.87
272.25,2122200.0,8755450.0,12846333.49,11551731.16
273.3,4067550.0,6140700.0,12613554.05,11182000.83
274.29,7215480.0,6140700.0,12368127.76,11103539.32
274.48,9479150.0,4150300.0,11169936.04,11037532.9
274.71,7533810.0,8755450.0,8746828.33,10957445.99
274.73,7922880.0,8755450.0,8260227.8,10878494.66
274.85,5057910.0,4150300.0,8575643.89,10839597.87
274.35,1344060.0,2692450.0,7705604.53,10961282.47
273.92,35370.0,0.0,4642365.77,11715709.95
273.85,0.0,1483650.0,2831184.55,13749128.31
273.31,0.0,581950.0,1561810.87,16647881.09
273.0,0.0,6140700.0,791187.82,18122154.08
272.78,0.0,4150300.0,838327.87,16612716.43
272.74,0.0,4150300.0,949775.09,13671766.07
272.49,0.0,16694650.0,744067.65,11569776.63
272.82,0.0,11890150.0,878950.77,10523462.61
272.86,0.0,6140700.0,754658.01,10474234.11
272.42,0.0,16694650.0,716071.72,10432993.19
271.9,0.0,6140700.0,656523.26,10416730.02
271.41,0.0,8755450.0,427419.65,10697889.38
271.16,0.0,4150300.0,894150.83,12767106.75
270.84,0.0,8755450.0,1027066.89,16909733.03
271.24,0.0,8755450.0,3484339.96,16888634.24
272.23,530550.0,16694650.0,10677732.35,12688425.83
273.61,2122200.0,8755450.0,12982925.38,10547560.48
275.19,4067550.0,6140700.0,12819172.08,10182665.29
275.89,7215480.0,6140700.0,12569622.9,10111896.04
276.72,9479150.0,4150300.0,11396387.1,10051603.88
276.6,7533810.0,8755450.0,9210002.89,10001846.49
276.2,7922880.0,8755450.0,8010032.87,9951466.44
276.25,5057910.0,4150300.0,9196899.05,9921580.59
275.63,1344060.0,2692450.0,7637263.88,10037770.71
275.07,35370.0,0.0,4736775.01,10755495.08
274.81,0.0,1483650.0,2654387.02,12731111.54
274.78,0.0,581950.0,1454456.74,15547007.6
274.98,0.0,6140700.0,824071.61,16939083.22
275.19,0.0,4150300.0,915341.5,15369865.65
275.23,0.0,4150300.0,822899.32,12399025.33
275.22,0.0,16694650.0,664371.66,10299673.24
275.09,0.0,6140700.0,686277.62,9254018.56
275.26,0.0,8755450.0,738235.99,9228745.98
274.98,0.0,1483650.0,712167.4,9196735.78
275.01,0.0,4150300.0,651724.81,9171461.67
275.05,0.0,4150300.0,355979.38,9446686.99
275.02,0.0,4150300.0,706077.44,11509530.77
275.17,0.0,8755450.0,1040816.48,15643805.45
275.64,0.0,6140700.0,3443031.57,15607322.12
275.89,106110.0,11890150.0,10424398.06,11406893.93
276.33,848880.0,4150300.0,12828083.48,9281413.11
276.96,1839240.0,6140700.0,12575434.69,8946627.66
277.46,2582010.0,4150300.0,12123446.57,8915198.87
277.87,2864970.0,4150300.0,11284472.95,8902379.0
278.07,2652750.0,8755450.0,8891626.26,8888445.6
278.08,1945350.0,8755450.0,7791281.19,8876307.11
277.92,954990.0,8755450.0,8689127.72,8881366.14
277.2,141480.0,6140700.0,7375803.02,9042830.75
276.6,0.0,4150300.0,5200813.89,9818137.24
276.47,0.0,4150300.0,2811563.56,11855291.85
276.26,0.0,6140700.0,2008046.8,14743715.01
276.26,0.0,4150300.0,1296316.53,16221944.03
276.23,0.0,2692450.0,797993.08,14722396.44
275.93,0.0,1483650.0,761810.98,11802764.65
275.79,0.0,2692450.0,405424.28,9737258.54
275.73,0.0,11890150.0,686277.62,8724790.5
275.92,0.0,6140700.0,738235.99,8726330.97
275.95,0.0,16694650.0,712167.4,8724430.5
276.06,0.0,6140700.0,651724.81,8736299.06
276.07,0.0,8755450.0,355979.38,9041414.34
276.08,0.0,4150300.0,706077.44,11119642.65
276.2,0.0,8755450.0,1040816.48,15262928.28
276.12,0.0,8755450.0,3443031.57,15244247.05
276.38,530550.0,16694650.0,10424398.06,11057225.39
276.72,2122200.0,8755450.0,12828083.48,8952184.03
277.19,4067550.0,6140700.0,12575434.69,8640695.16
277.52,7215480.0,6140700.0,12123446.57,8621134.44
277.8,9479150.0,4150300.0,11284472.95,8616666.17
278.17,7533810.0,8755450.0,8891626.26,8610205.26
278.27,7922880.0,8755450.0,7791281.19,8614330.43
278.23,5057910.0,4150300.0,8689127.72,8645543.17
278.07,1344060.0,2692450.0,7375803.02,8835359.29
277.72,35370.0,0.0,5200813.89,9634401.92
277.32,0.0,1483650.0,2811563.56,11696391.56
277.13,0.0,581950.0,2008046.8,14609429.99
276.61,0.0,6140700.0,1296316.53,16090516.13
276.21,0.0,4150300.0,797993.08,14589869.65
276.09,0.0,4150300.0,761810.98,11664084.04
275.98,0.0,16694650.0,405424.28,9581654.94
276.03,0.0,6140700.0,618841.03,8537099.15
275.84,0.0,2692450.0,580473.3,8505233.2
275.73,0.0,4150300.0,869254.52,8480036.15
275.82,0.0,4150300.0,767503.55,8469487.24
276.01,0.0,1483650.0,375053.97,8759217.98
276.01,0.0,4150300.0,730129.29,10840742.98
276.11,0.0,8755450.0,963743.25,14997874.69
276.47,0.0,6140700.0,597312.58,14981611.03
276.92,176850.0,1483650.0,1025070.02,10797446.5
277.39,1733130.0,0.0,973618.32,8672844.8
278.19,2631130.0,0.0,1662777.0,8329048.4
279.04,0.0,0.0,1757076.96,8279158.17
279.25,7109370.0,6434150.0,1438213.54,8241283.48
279.33,0.0,7442050.0,1002200.39,8204053.5
279.48,0.0,0.0,1071445.09,8164003.06
279.24,3360150.0,0.0,1040548.24,8145325.95
278.79,601290.0,4150300.0,826177.76,8286351.11
278.21,0.0,8272300.0,1423400.93,9044954.39
278.06,0.0,4150300.0,845609.99,11066944.24
277.87,0.0,4150300.0,381839.35,13942400.43
277.85,0.0,1483650.0,750266.89,15407442.71
277.66,0.0,2692450.0,1094513.41,13904158.87
277.63,0.0,1483650.0,622496.99,10980790.83
277.69,0.0,581950.0,1305287.54,8918141.85
277.73,0.0,6140700.0,455862.64,7912486.97
277.77,0.0,2692450.0,731013.48,7908313.18
277.78,0.0,4150300.0,694642.62,7889709.5
277.8,0.0,4150300.0,424210.75,7894105.57
277.79,0.0,1483650.0,797695.04,8197902.17
277.76,0.0,4150300.0,556580.4,10296569.94
277.73,0.0,8755450.0,372123.24,14475020.22
277.55,0.0,6140700.0,723771.1,14505789.29
277.58,176850.0,1483650.0,773961.09,10371514.61
277.95,1733130.0,0.0,1543054.19,8337681.68
278.29,2631130.0,0.0,1639867.63,8097840.79
278.79,0.0,0.0,1802518.18,8154323.65
279.44,7109370.0,6434150.0,1094185.57,8227876.95
280.19,0.0,7442050.0,1257899.13,8299217.84
280.01,0.0,0.0,584556.46,8371474.53
279.61,3360150.0,0.0,1052668.55,8477192.38
278.73,601290.0,4150300.0,818985.05,8764370.64
277.73,0.0,8272300.0,828045.48,9674841.27
276.66,0.0,4150300.0,886163.35,11835291.95
276.34,0.0,4150300.0,810788.94,14839758.48
274.96,0.0,1483650.0,606303.47,16414030.96
274.38,0.0,2692450.0,835387.21,14995142.3
274.33,0.0,1483650.0,674157.32,12140565.12
274.33,0.0,581950.0,571293.66,10129124.66
274.49,0.0,11890150.0,898969.15,9166326.7
274.59,0.0,6140700.0,553113.2,9211603.21
274.17,0.0,16694650.0,691453.59,9270581.55
273.13,0.0,6140700.0,462409.59,9342449.81
272.66,0.0,8755450.0,185530.11,9709982.35
273.21,0.0,4150300.0,918808.7,11850847.7
273.48,0.0,8755450.0,977204.74,16047100.09
273.66,0.0,8755450.0,3470421.47,16056550.59
274.4,530550.0,16694650.0,10263009.22,11891726.61
275.38,2122200.0,8755450.0,12872938.55,9768223.81
276.06,4067550.0,6140700.0,12757904.92,9417614.26
276.59,7215480.0,6140700.0,12642901.08,9363768.0
277.38,9479150.0,4150300.0,11219957.15,9332047.13
277.52,7533810.0,8755450.0,8910641.24,9310861.02
277.47,7922880.0,8755450.0,7657421.34,9303118.11
277.08,5057910.0,4150300.0,9275780.39,9317847.42
276.75,1344060.0,2692450.0,7493588.56,9472279.1
276.44,35370.0,0.0,5048038.41,10233959.29
276.23,0.0,1483650.0,2654983.1,12275069.92
276.2,0.0,581950.0,1728633.98,15176460.05
276.15,0.0,6140700.0,1127397.2,16659304.43
276.14,0.0,4150300.0,896406.0,15176240.27
276.05,0.0,4150300.0,885676.55,12277047.93
275.76,0.0,16694650.0,944390.49,10232201.06
275.46,0.0,11890150.0,760867.19,9240831.81
275.05,0.0,6140700.0,569266.99,9268525.99
274.7,0.0,16694650.0,543983.23,9300691.29
274.5,0.0,6140700.0,881196.01,9348383.84
274.3,0.0,8755450.0,586424.18,9692180.24
274.09,0.0,4150300.0,593179.76,11826012.66
273.92,0.0,8755450.0,380388.89,16035451.79
273.93,0.0,8755450.0,3789940.59,16083363.64
274.14,530550.0,16694650.0,10481075.4,11962715.26
274.84,2122200.0,8755450.0,12559429.92,9925365.86
275.35,4067550.0,6140700.0,12976487.7,9683546.96
275.69,7215480.0,6140700.0,12342228.05,9741568.27
276.12,9479150.0,4150300.0,11239896.05,9816000.69
276.07,7533810.0,8755450.0,8781818.27,9888660.26
276.03,7922880.0,8755450.0,8192125.58,9968828.99
275.63,5057910.0,4150300.0,8949336.81,10076085.3
275.09,1344060.0,2692450.0,7945974.06,10342164.76
274.55,35370.0,0.0,4565968.09,11220547.65
274.05,0.0,1483650.0,2627354.76,13361218.21
274.05,0.0,581950.0,1536556.91,16363267.16
273.42,0.0,6140700.0,1369862.95,17968308.72
272.95,0.0,4150300.0,859776.84,16572277.08
272.68,0.0,4150300.0,798817.66,13717919.68
272.36,0.0,16694650.0,686784.29,11692633.14
272.16,0.0,0.0,531425.8,10692912.29
271.51,0.0,0.0,639217.05,10691156.07
271.02,0.0,0.0,656255.03,10671673.28
270.79,0.0,581950.0,591629.95,10661783.71
270.63,0.0,581950.0,530491.94,10944481.52
270.44,0.0,0.0,406536.96,13024468.07
269.78,0.0,0.0,589782.1,17203357.9
268.64,0.0,0.0,3659597.61,17236544.55
269.92,353700.0,0.0,10633413.76,13130401.59
272.26,1768500.0,0.0,12989810.11,11103162.03
273.75,3360150.0,0.0,12584365.96,10862661.81
275.17,4385880.0,0.0,12696250.31,10921122.67
276.2,4633470.0,0.0,11498605.0,11005664.93
276.97,2405160.0,0.0,9142029.82,11090851.91
277.21,1591650.0,0.0,7924852.94,11170361.3
276.96,990360.0,0.0,9257053.53,11266628.65
275.88,70740.0,0.0,7747807.04,11518422.47
274.05,0.0,0.0,5031517.04,12380981.26
272.54,0.0,0.0,2627016.98,14502311.27
271.24,0.0,0.0,1593641.57,17461283.52
270.23,0.0,0.0,1134570.04,18986984.82
269.7,0.0,0.0,687062.46,17525459.01
269.29,0.0,581950.0,889163.62,14638134.75
268.5,0.0,581950.0,600034.68,12582738.47
268.29,0.0,6140700.0,665027.35,11574885.8
268.0,0.0,8755450.0,698537.02,11575547.15
267.84,0.0,1483650.0,1015870.5,11578701.61
267.73,0.0,4150300.0,467068.95,11601119.56
267.68,0.0,4150300.0,600471.81,11923597.39
267.67,0.0,4150300.0,865330.33,14038089.25
267.6,0.0,8755450.0,903111.91,18233682.3
266.96,0.0,6140700.0,3554051.59,18243572.36
268.68,106110.0,11890150.0,10343132.4,14063583.63
271.18,848880.0,4150300.0,12664459.34,11941619.27
273.52,1839240.0,6140700.0,12668264.32,11607273.38
275.02,2582010.0,4150300.0,12209818.66,11570130.34
276.17,2864970.0,4150300.0,11353191.12,11535552.33
276.84,2652750.0,8755450.0,8635142.68,11497443.23
276.92,1945350.0,8755450.0,7985514.08,11445964.29
276.48,954990.0,8755450.0,8797236.89,11424430.04
275.1,141480.0,6140700.0,7797490.37,11572048.57
272.79,0.0,4150300.0,4868737.34,12334168.32
272.09,0.0,4150300.0,2951026.57,14357916.4
271.79,0.0,6140700.0,1623942.34,17236229.72
271.35,0.0,4150300.0,1320368.39,18705667.58
270.72,0.0,2692450.0,593418.19,17202603.52
270.25,0.0,1483650.0,755025.6,14253521.33
270.06,0.0,2692450.0,1017460.05,12157026.37
270.03,0.0,6140700.0,645406.36,11112470.59
270.45,0.0,8755450.0,488090.73,11084340.87
270.02,0.0,1483650.0,704378.61,11061341.62
269.41,0.0,4150300.0,842659.39,11053649.84
269.3,0.0,4150300.0,529120.95,11342721.24
269.34,0.0,4150300.0,942314.15,13410839.71
269.09,0.0,8755450.0,761820.92,17538740.8
267.84,0.0,6140700.0,3385897.23,17488850.95
269.33,106110.0,11890150.0,10579428.72,13270620.65
272.91,848880.0,4150300.0,12908206.66,11125139.94
275.16,1839240.0,6140700.0,12557711.22,10768816.13
276.54,2582010.0,4150300.0,12493553.07,10710134.74
277.45,2864970.0,4150300.0,11141195.02,10665446.89
277.9,2652750.0,8755450.0,8746351.47,10623821.33
278.0,1945350.0,8755450.0,7990968.22,10599594.99
277.52,954990.0,8755450.0,8829375.57,10602016.67
276.43,141480.0,6140700.0,7762202.39,10768096.65
274.61,0.0,4150300.0,4839350.57,11550436.07
274.36,0.0,4150300.0,3016247.73,13593744.49
274.08,0.0,6140700.0,1619581.02,16485464.34
273.54,0.0,4150300.0,918987.52,17959737.33
272.74,0.0,2692450.0,688036.06,16463046.87
272.19,0.0,1483650.0,892094.35,13545612.87
272.08,0.0,2692450.0,633921.87,11481205.65
271.93,0.0,6140700.0,878076.52,10466759.61
271.66,0.0,2692450.0,801430.48,10465662.72
271.11,0.0,4150300.0,955139.82,10464421.6
270.25,0.0,4150300.0,260050.13,10480026.4
270.0,0.0,1483650.0,519494.25,10793493.28
270.12,0.0,4150300.0,739467.89,12892820.39
269.97,0.0,8755450.0,1013426.57,17051270.77
268.5,0.0,6140700.0,1047601.87,17056765.25
269.69,176850.0,1483650.0,1028030.55,12897435.75
273.2,1733130.0,0.0,1248957.92,10823822.8
275.34,2631130.0,0.0,1608722.42,10535410.73
276.69,0.0,0.0,1631611.91,10545959.75
277.5,7109370.0,6434150.0,1479482.19,10582370.4
277.97,0.0,7442050.0,1050751.16,10627337.79
278.02,0.0,0.0,1244785.36,10685308.84
277.45,3360150.0,0.0,913801.62,10757180.71
276.34,601290.0,4150300.0,919553.8,10966117.61
275.04,0.0,8272300.0,1037836.08,11782962.35
274.11,0.0,4150300.0,744196.8,13862534.32
273.69,0.0,4150300.0,587060.0,16787001.26
272.46,0.0,1483650.0,950361.24,18270944.53
271.67,0.0,2692450.0,973767.34,16759089.31
270.98,0.0,1483650.0,682840.23,13823193.86
270.41,0.0,581950.0,851093.93,11735270.28
269.89,0.0,6140700.0,878076.52,10693791.41
269.13,0.0,2692450.0,801430.48,10655112.3
269.04,0.0,4150300.0,955139.82,10615409.83
269.14,0.0,4150300.0,260050.13,10594091.75
269.13,0.0,1483650.0,519494.25,10866899.5
269.25,0.0,4150300.0,739467.89,12931501.51
269.36,0.0,8755450.0,1013426.57,17082918.96
268.72,0.0,6140700.0,1047601.87,17093907.91
270.74,176850.0,1483650.0,1028030.55,12958534.34
274.33,1733130.0,0.0,1248957.92,10874591.77
276.59,2631130.0,0.0,1608722.42,10561784.22
278.07,0.0,0.0,1631611.91,10538047.71
279.26,7109370.0,6434150.0,1479482.19,10511381.75
279.79,0.0,7442050.0,1050751.16,10466679.28
279.72,0.0,0.0,1244785.36,10406848.73
279.23,3360150.0,0.0,913801.62,10380039.78
277.83,601290.0,4150300.0,919553.8,10516889.14
275.79,0.0,8272300.0,1037836.08,11268679.27
273.61,0.0,4150300.0,744196.8,13288251.55
272.21,0.0,4150300.0,587060.0,16159751.72
271.85,0.0,1483650.0,950361.24,17580838.17
271.71,0.0,2692450.0,973767.34,16038873.22
271.33,0.0,1483650.0,682840.23,13089351.47
271.61,0.0,581950.0,851093.93,10997911.42
271.93,0.0,11890150.0,898969.15,9955553.43
271.96,0.0,6140700.0,553113.2,9931379.74
271.46,0.0,16694650.0,691453.59,9905962.92
271.31,0.0,6140700.0,462409.59,9889260.19
271.22,0.0,8755450.0,185530.11,10167122.86
271.11,0.0,4150300.0,918808.7,12234801.78
271.16,0.0,8755450.0,977204.74,16378966.52
271.8,0.0,8755450.0,3470421.47,16340944.73
273.16,530550.0,16694650.0,10263009.22,12122055.1
276.08,2122200.0,8755450.0,12872938.55,9991299.59
278.0,4067550.0,6140700.0,12757904.92,9650140.54
279.49,7215480.0,6140700.0,12642901.08,9589261.36
280.36,9479150.0,4150300.0,11219957.15,9550507.55
280.96,7533810.0,8755450.0,8910641.24,9523167.62
281.21,7922880.0,8755450.0,7657421.34,9501358.86
280.78,5057910.0,4150300.0,9275780.39,9497406.94
279.18,1344060.0,2692450.0,7493588.56,9650739.73
